time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
300.0,10,"[0.0, 4.406489868843175e-05, -4.3798935035301095e-05, 0.00018392003997548697, -0.0013860650556528219, -1.7387769444630584e-05]","[0.0, 0.0, 0.0]",202.35895087967265,"[0.0, 4.406489868843177e-05, -3.782905326627004e-05, 0.00018524008892188798, -0.0013859025091956278, 2.743916969194815e-05]",2877.8831146592106,2675.524163779538,202.35895087967265,0.0,1025.1518035184706,1000,0,"[1025.1518035184706, -0.0031150935238442776, -0.003689055286491881, -0.0030491121325710115, -0.0031779063730196138, 166.99437500059233, -0.0016721939632018358, 58.590831889232476, -0.002899530538593405, 204.57594831659367, 171.86715100619216, 57.51358828842353, 58.217091260230795]","[986, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]"
330.0,11,"[0.0, 4.406489868843177e-05, -3.782905326627004e-05, 0.00018524008892188798, -0.0013859025091956278, 2.743916969194815e-05]","[0.0, 0.0, 0.0]",166.3398791767545,"[0.0, 4.406489868843177e-05, -3.181960990291447e-05, 0.0001863664139281475, -0.0013842905869780571, 7.22374129663198e-05]",2675.524163779538,2509.1842846027835,166.3398791767545,0.0,873.4846410550394,1000,0,"[873.4846410550394, -0.0030434806021902012, -0.003249567294843405, -0.0038673722071271323, -0.004024092741080045, -0.0021947848070220564, -0.002137767900671149, -0.0029342028366788255, -0.0035003271424196734, 83.95817404411592, 139.29336641145042, 63.06252244694355, 47.13126417079978]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
360.0,12,"[0.0, 4.406489868843177e-05, -3.181960990291447e-05, 0.0001863664139281475, -0.0013842905869780571, 7.22374129663198e-05]","[-0.0, -0.0, -0.01]",92.87590116595467,"[0.0, 4.406489868843177e-05, -2.5776889616404558e-05, 0.00018729783708445476, -0.002705734078510296, 0.00015980978301299124]",2509.1842846027835,2416.308283436829,92.87600116595468,0.01,743.2600081541292,1000,10,"[83.86504691779857, -0.003621068697661202, -0.0037977334798836465, -0.002422652215356508, -0.0023862712733629483, 102.53953194261746, -0.0035051447809558256, -0.0034555660122600673, -0.0023644103654739254, 78.31725476634628, 743.2600081541292, 81.09661067796397, 18.716765013209102]","[1, 1, 1, 1, 1, 11, 1, 1, 1, 1, 978, 1, 1]"
390.0,13,"[0.0, 4.406489868843177e-05, -2.5776889616404558e-05, 0.00018729783708445476, -0.002705734078510296, 0.00015980978301299124]","[0.0, 0.0, 0.05]",153.17644480058073,"[0.0, 4.4064898688431774e-05, -1.9707211878890687e-05, 0.0001880333843092013, 0.003923363651615599, 3.296666110209407e-05]",2416.308283436829,2263.131338636248,153.1769448005807,0.05,707.41043251452,1000,11,"[61.67059753202728, -0.003594369794843405, -0.002491204732669991, 6.876670568849475, -0.0034398175977838675, -0.002722387158852038, -0.002324336672366656, -0.0027724991139073843, 21.725917344476198, 69.307326664182, 35.35483878907347, 707.41043251452, 34.64930005613555]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
420.0,14,"[0.0, 4.4064898688431774e-05, -1.9707211878890687e-05, 0.0001880333843092013, 0.003923363651615599, 3.296666110209407e-05]","[-0.0, -0.0, -0.05]",82.50458857103887,"[0.0, 4.4064898688431774e-05, -1.3616924354604408e-05, 0.00018857228636767452, -0.0027001374290067976, 0.00012033742569425626]",2263.131338636248,2180.626250065209,82.50508857103887,0.05,583.512768853281,1000,12,"[64.4861984125098, 53.32551440176689, -0.002873838129383724, -0.004835948365090664, -0.0034892646139073843, -0.0026414064633771325, -0.0029972772334402003, -0.0038862390404217563, -0.002463261798666045, 41.598419310040235, 109.50853573562293, 12.475237637102442, 583.512768853281]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
450.0,15,"[0.0, 4.4064898688431774e-05, -1.3616924354604408e-05, 0.00018857228636767452, -0.0027001374290067976, 0.00012033742569425626]","[0.0, 0.0, 0.05]",116.4682270025629,"[0.0, 4.406489868843178e-05, -7.512396261476174e-06, 0.0001889139796765232, 0.003927681052092027, -6.666021510732628e-06]",2180.626250065209,2064.1575230626463,116.4687270025629,0.05,539.1234832502203,1000,11,"[74.15768683251376, -0.002453584170506485, -0.003565139584932973, 8.759004646300133, -0.0033648571061829606, 87.40403318158377, -0.0022196644959830937, -0.004325002894150318, -0.004159366165863772, 68.6379034386886, 127.75407531941788, 539.1234832502203, 82.43851021294554]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 984, 1]"
480.0,16,"[0.0, 4.406489868843178e-05, -7.512396261476174e-06, 0.0001889139796765232, 0.003927681052092027, -6.666021510732628e-06]","[-0.0, -0.0, -0.05]",106.08416622757373,"[0.0, 4.406489868843178e-05, -1.4000117102121916e-06, 0.00018905810689315213, -0.002697103792691485, 8.058586561582254e-05]",2064.1575230626463,1958.0728568350726,106.08466622757373,0.05,467.79654067322116,1000,12,"[57.96929568604796, -0.003548277139294473, -0.0027034612474245985, -0.002579088624860294, -0.0031336871339184206, -0.003130802894150318, -0.002563316511882139, -0.0028317539173245477, -0.002921067165698673, 34.53366197865962, 121.05849947988888, 8.317082287576074, 467.79654067322116]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 986]"
510.0,17,"[0.0, 4.406489868843178e-05, -1.4000117102121916e-06, 0.00018905810689315213, -0.002697103792691485, 8.058586561582254e-05]","[0.0, 0.0, 0.01]",67.97004940075382,"[0.0, 4.4064898688431774e-05, 4.713836972203559e-06, 0.00018900451728943085, -0.0013685846633810256, 0.00012490380350484062]",1958.0728568350726,1890.1027074343187,67.97014940075383,0.01,411.9869239184438,1000,9,"[86.87339574394906, 30.29704128458859, -0.0022925269063591674, -0.003193969968559497, -0.0024639786914741027, -0.0027458305057469963, -0.0027525602038378717, -0.0038542517338406635, -0.0026083569500541413, 411.9869239184438, 90.14866222729351, 62.41190773557744, 22.867806084653687]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 982, 7, 1, 1]"
540.0,18,"[0.0, 4.4064898688431774e-05, 4.713836972203559e-06, 0.00018900451728943085, -0.0013685846633810256, 0.00012490380350484062]","[0.0, 0.0, 0.0]",66.54498485997419,"[0.0, 4.406489868843177e-05, 1.082275592759988e-05, 0.000188753266909325, -0.0013638303175584907, 0.00016909111709382494]",1890.1027074343187,1823.5577225743446,66.54498485997419,0.0,363.73371873078486,1000,0,"[363.73371873078486, -0.003119640615752914, -0.0020530111661528788, -0.0029014288785111724, -0.0035193865035283507, -0.0015312650903542438, -0.0026582680197446656, -0.003605015362226954, -0.002747065668983475, 38.696497717899426, 57.52398496585958, 64.5054259191168, 36.043244872584694]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
570.0,19,"[0.0, 4.406489868843177e-05, 1.082275592759988e-05, 0.000188753266909325, -0.0013638303175584907, 0.00016909111709382494]","[0.0, 0.0, 0.05]",72.78052399358613,"[0.0, 4.406489868843176e-05, 1.692035645331024e-05, 0.00018830461851028564, 0.005264865839759619, -1.1467676866833395e-06]",1823.5577225743446,1750.7766985807584,72.78102399358613,0.05,305.7784003786916,1000,11,"[36.746477660981945, -0.0028237118637792226, -0.002780989811543504, -0.0027144072280424767, -0.002090463272560441, -0.0022463043358687883, -0.003015706044180591, -0.002967534606286983, -0.0028341188271619, 10.43938526420197, 13.867462652353833, 305.7784003786916, 34.64292550195069]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
