time,step,state,action,reward,next_state,entropy_before,entropy_after,info_gain,dv_cost,predicted_value,root_N,root_best_idx,root_Q_sa,root_N_sa
300.0,10,"[0.0, 4.406489868843175e-05, -4.3798935035301095e-05, 0.00018392003997548697, -0.0027050289507790145, 0.0001109820466103611]","[0.0, 0.0, 0.05]",202.36588212097206,"[0.0, 4.406489868843177e-05, -3.782905326627004e-05, 0.00018524008892188798, 0.003922489585735571, -1.5858343313261808e-05]",2923.587956034282,2721.22157391331,202.36638212097205,0.05,965.0669409342572,1000,11,"[130.26333741253836, -0.0027591300164460427, -0.0022434243293605713, -0.0031853170316448313, -0.0038729351248173614, -0.0031947203879965453, -0.002370891988994849, 22.376584680839684, -0.003090428708103437, 121.26419640754105, 82.465159854218, 965.0669409342572, 32.56062251670993]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
330.0,11,"[0.0, 4.406489868843177e-05, -3.782905326627004e-05, 0.00018524008892188798, 0.003922489585735571, -1.5858343313261808e-05]","[-0.0, -0.0, -0.05]",134.48490732989114,"[0.0, 4.406489868843177e-05, -3.181960990291447e-05, 0.0001863664139281475, -0.002702589774400723, 7.156621441761226e-05]",2721.22157391331,2586.7361665834187,134.48540732989113,0.05,874.3239086709151,1000,12,"[74.10148071827125, 0.6214780528459757, -0.00239943693589586, -0.004307719268832812, -0.003187524286846368, -0.002966685883685418, -0.0025375990873619794, -0.002938413175398913, -0.0037943656206453117, 49.196697938457, 85.96274064945706, 8.334133480379583, 874.3239086709151]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
360.0,12,"[0.0, 4.406489868843177e-05, -3.181960990291447e-05, 0.0001863664139281475, -0.002702589774400723, 7.156621441761226e-05]","[0.0, 0.0, 0.05]",140.0100784598991,"[0.0, 4.406489868843177e-05, -2.5776889616404558e-05, 0.00018729783708445476, 0.0039236529918451, -5.533243475404947e-05]",2586.7361665834187,2446.7255881235196,140.01057845989908,0.05,796.7540383833652,1000,11,"[112.26368535908391, 73.5413915652385, -0.0026088070077248436, -0.002839083716693293, 17.11871303756368, -0.002077967460748906, -0.0025255501866141452, -0.003171441441134286, -0.0029198977729751815, 88.02781849756848, 103.93969106414521, 796.7540383833652, 44.899026236464294]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1]"
390.0,13,"[0.0, 4.406489868843177e-05, -2.5776889616404558e-05, 0.00018729783708445476, 0.0039236529918451, -5.533243475404947e-05]","[-0.0, -0.0, -0.05]",124.79056589494768,"[0.0, 4.4064898688431774e-05, -1.9707211878890687e-05, 0.0001880333843092013, -0.002702703355249157, 3.207514570274682e-05]",2446.7255881235196,2321.934522228572,124.79106589494768,0.05,694.6203215589352,1000,12,"[41.58134774996262, -0.003271713617600876, -0.0028813623675022155, -0.0036675744181150246, -0.0033371221786218375, -0.0022259697773900017, -0.0028408372810520537, -0.003038551155872045, -0.0035960821457239286, 44.41878189694616, 69.17733946266955, 1.3179773977829676, 694.6203215589352]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
420.0,14,"[0.0, 4.4064898688431774e-05, -1.9707211878890687e-05, 0.0001880333843092013, -0.002702703355249157, 3.207514570274682e-05]","[0.0, 0.0, 0.01]",122.67608412271986,"[0.0, 4.4064898688431774e-05, -1.3616924354604408e-05, 0.00018857228636767452, -0.001375749872231298, 7.659950939495698e-05]",2321.934522228572,2199.258338105852,122.67618412271986,0.01,621.4297637121576,1000,9,"[116.78226298518314, -0.0028317715632720565, -0.0014327652208403789, -0.0025765673158297735, -0.002715299976252022, -0.002272386738764649, -0.003134086407801355, -0.003950790067864146, -0.0032562085178875384, 621.4297637121576, 105.33360762985774, 79.69555752434599, 16.640185147739757]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 988, 1, 1, 1]"
450.0,15,"[0.0, 4.4064898688431774e-05, -1.3616924354604408e-05, 0.00018857228636767452, -0.001375749872231298, 7.659950939495698e-05]","[0.0, 0.0, 0.0]",95.65659303668508,"[0.0, 4.406489868843178e-05, -7.512396261476174e-06, 0.0001889139796765232, -0.001372553679331551, 0.00012104376538014076]",2199.258338105852,2103.601745069167,95.65659303668508,0.0,544.9015305190663,1000,0,"[544.9015305190663, -0.003239691534889802, -0.0021690539200738407, 29.846890480633103, -0.003288954458145312, -0.002245481932019834, -0.002392565398517647, -0.0035441125368650245, -0.003041076755093096, 54.82626805354624, 96.3376920612937, 60.31505417377937, 26.65983908707529]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
480.0,16,"[0.0, 4.406489868843178e-05, -7.512396261476174e-06, 0.0001889139796765232, -0.001372553679331551, 0.00012104376538014076]","[0.0, 0.0, 0.05]",98.44582980793699,"[0.0, 4.406489868843178e-05, -1.4000117102121916e-06, 0.00018905810689315213, 0.005254593447948691, -4.888692912131765e-05]",2103.601745069167,2005.15541526123,98.44632980793699,0.05,473.59908546550474,1000,11,"[85.94476592853107, 80.98805438679221, 17.516761158723966, -0.0030485128240169334, 10.362776860715602, -0.0031555237545465298, -0.003157609611580575, -0.002755370560918595, -0.003774843244899911, 97.78209460357559, 59.608402426472274, 473.59908546550474, 24.917197869953085]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 981, 1]"
510.0,17,"[0.0, 4.406489868843178e-05, -1.4000117102121916e-06, 0.00018905810689315213, 0.005254593447948691, -4.888692912131765e-05]","[-0.0, -0.0, -0.05]",91.511501715824,"[0.0, 4.4064898688431774e-05, 4.713836972203559e-06, 0.00018900451728943085, -0.0013722504345993756, -4.5181346990685425e-06]",2005.15541526123,1913.643413545406,91.512001715824,0.05,432.9811374125309,1000,12,"[13.86459828385253, -0.0032354889706819423, -0.003146871201881384, -0.0024111373581138552, -0.0031064189042237017, 8.248984193844109, -0.0020511715574080855, -0.0027481951417723883, 6.584550084052335, 17.329585315211517, 22.868289678847237, 0.6935802788913206, 432.9811374125309]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 988]"
540.0,18,"[0.0, 4.4064898688431774e-05, 4.713836972203559e-06, 0.00018900451728943085, -0.0013722504345993756, -4.5181346990685425e-06]","[0.0, 0.0, 0.0]",91.52457707981762,"[0.0, 4.406489868843177e-05, 1.082275592759988e-05, 0.000188753266909325, -0.001371678977422553, 3.985538478491578e-05]",1913.643413545406,1822.1188364655884,91.52457707981762,0.0,345.39229099424614,1000,0,"[345.39229099424614, -0.003022762708662681, 14.433631437988874, -0.002604472536136782, -0.003265136426466549, 109.41155931751102, -0.0038097181613436317, -0.0026682320426077654, -0.003271613755140878, 80.67691615124603, 96.38231224017473, 31.95384685858332, 22.186914567769286]","[987, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]"
570.0,19,"[0.0, 4.406489868843177e-05, 1.082275592759988e-05, 0.000188753266909325, -0.001371678977422553, 3.985538478491578e-05]","[0.0, 0.0, 0.0]",52.7111955478249,"[0.0, 4.406489868843176e-05, 1.692035645331024e-05, 0.00018830461851028564, -0.00136967301944376, 8.418722353865793e-05]",1822.1188364655884,1769.4076409177635,52.7111955478249,0.0,280.7855188686864,1000,0,"[280.7855188686864, -0.0018893217935182418, -0.0019382537271611568, -0.0031769472923688946, -0.002902875415617238, -0.003569253816134286, -0.0030656916684041317, -0.0029077202927322936, -0.0031692216085364286, 52.16261721243111, 70.23687458782369, 24.277878125392395, 32.192574848035974]","[988, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
